YearMonth,Rolling_Data_Month,Region Code,Data Type,Location ID,Location Name,Provider Code,Provider Name,Treatment Function Code,Treatment Function,Total Admitted,95th percentile waiting time (in weeks)
201912,Current Month,Y58,NHS,RH854,Honiton Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_330,Dermatology,236,29.2
201912,Current Month,Y58,NHS,RH854,Honiton Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_340,Thoracic Medicine,28,4.9
201912,Current Month,Y58,NHS,RH854,Honiton Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_502,Gynaecology,136,25.7
201912,Current Month,Y58,NHS,RH854,Honiton Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_999,Total,1845,42.7
201912,Current Month,Y58,NHS,RH854,Honiton Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,X01,Other,61,31
201912,Current Month,Y58,NHS,RH857,Axminster Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_100,General Surgery,204,47.9
201912,Current Month,Y58,NHS,RH857,Axminster Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_101,Urology,134,39.7
201912,Current Month,Y58,NHS,RH857,Axminster Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,225,51.6
201912,Current Month,Y58,NHS,RH857,Axminster Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)",100,40
201912,Current Month,Y58,NHS,RH857,Axminster Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_130,Ophthalmology,340,33
201912,Current Month,Y58,NHS,RH857,Axminster Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_140,Oral Surgery,54,34.3
201912,Current Month,Y58,NHS,RH857,Axminster Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_160,Plastic Surgery,160,34
201912,Current Month,Y58,NHS,RH857,Axminster Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_301,Gastroenterology,47,9.8
201912,Current Month,Y58,NHS,RH857,Axminster Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_320,Cardiology,108,52.6
201912,Current Month,Y58,NHS,RH857,Axminster Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_330,Dermatology,236,29.2
201912,Current Month,Y58,NHS,RH857,Axminster Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_340,Thoracic Medicine,28,4.9
201912,Current Month,Y58,NHS,RH857,Axminster Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_502,Gynaecology,136,25.7
201912,Current Month,Y58,NHS,RH857,Axminster Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_999,Total,1845,42.7
201912,Current Month,Y58,NHS,RH857,Axminster Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,X01,Other,61,31
201912,Current Month,Y58,NHS,RH858,Exmouth Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_100,General Surgery,204,47.9
201912,Current Month,Y58,NHS,RH858,Exmouth Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_101,Urology,134,39.7
201912,Current Month,Y58,NHS,RH858,Exmouth Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,225,51.6
201912,Current Month,Y58,NHS,RH858,Exmouth Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)",100,40
201912,Current Month,Y58,NHS,RH858,Exmouth Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_130,Ophthalmology,340,33
201912,Current Month,Y58,NHS,RH858,Exmouth Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_140,Oral Surgery,54,34.3
201912,Current Month,Y58,NHS,RH858,Exmouth Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_160,Plastic Surgery,160,34
201912,Current Month,Y58,NHS,RH858,Exmouth Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_301,Gastroenterology,47,9.8
201912,Current Month,Y58,NHS,RH858,Exmouth Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_320,Cardiology,108,52.6
201912,Current Month,Y58,NHS,RH858,Exmouth Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_330,Dermatology,236,29.2
201912,Current Month,Y58,NHS,RH858,Exmouth Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_340,Thoracic Medicine,28,4.9
201912,Current Month,Y58,NHS,RH858,Exmouth Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_502,Gynaecology,136,25.7
201912,Current Month,Y58,NHS,RH858,Exmouth Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_999,Total,1845,42.7
201912,Current Month,Y58,NHS,RH858,Exmouth Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,X01,Other,61,31
201912,Current Month,Y58,NHS,RH859,Victoria Hospital Sidmouth,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_100,General Surgery,204,47.9
201912,Current Month,Y58,NHS,RH859,Victoria Hospital Sidmouth,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_101,Urology,134,39.7
201912,Current Month,Y58,NHS,RH859,Victoria Hospital Sidmouth,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,225,51.6
201912,Current Month,Y58,NHS,RH859,Victoria Hospital Sidmouth,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)",100,40
201912,Current Month,Y58,NHS,RH859,Victoria Hospital Sidmouth,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_130,Ophthalmology,340,33
201912,Current Month,Y58,NHS,RH859,Victoria Hospital Sidmouth,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_140,Oral Surgery,54,34.3
201912,Current Month,Y58,NHS,RH859,Victoria Hospital Sidmouth,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_160,Plastic Surgery,160,34
201912,Current Month,Y58,NHS,RH859,Victoria Hospital Sidmouth,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_301,Gastroenterology,47,9.8
201912,Current Month,Y58,NHS,RH859,Victoria Hospital Sidmouth,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_320,Cardiology,108,52.6
201912,Current Month,Y58,NHS,RH859,Victoria Hospital Sidmouth,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_330,Dermatology,236,29.2
201912,Current Month,Y58,NHS,RH859,Victoria Hospital Sidmouth,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_340,Thoracic Medicine,28,4.9
201912,Current Month,Y58,NHS,RH859,Victoria Hospital Sidmouth,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_502,Gynaecology,136,25.7
201912,Current Month,Y58,NHS,RH859,Victoria Hospital Sidmouth,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_999,Total,1845,42.7
201912,Current Month,Y58,NHS,RH859,Victoria Hospital Sidmouth,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,X01,Other,61,31
201912,Current Month,Y58,NHS,RH868,Mardon Neuro-Rehabilitation Centre,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_100,General Surgery,204,47.9
201912,Current Month,Y58,NHS,RH868,Mardon Neuro-Rehabilitation Centre,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_101,Urology,134,39.7
201912,Current Month,Y58,NHS,RH868,Mardon Neuro-Rehabilitation Centre,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,225,51.6
201912,Current Month,Y58,NHS,RH868,Mardon Neuro-Rehabilitation Centre,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)",100,40
201912,Current Month,Y58,NHS,RH868,Mardon Neuro-Rehabilitation Centre,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_130,Ophthalmology,340,33
201912,Current Month,Y58,NHS,RH868,Mardon Neuro-Rehabilitation Centre,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_140,Oral Surgery,54,34.3
201912,Current Month,Y58,NHS,RH868,Mardon Neuro-Rehabilitation Centre,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_160,Plastic Surgery,160,34
201912,Current Month,Y58,NHS,RH868,Mardon Neuro-Rehabilitation Centre,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_301,Gastroenterology,47,9.8
201912,Current Month,Y58,NHS,RH868,Mardon Neuro-Rehabilitation Centre,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_320,Cardiology,108,52.6
201912,Current Month,Y58,NHS,RH868,Mardon Neuro-Rehabilitation Centre,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_330,Dermatology,236,29.2
201912,Current Month,Y58,NHS,RH868,Mardon Neuro-Rehabilitation Centre,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_340,Thoracic Medicine,28,4.9
201912,Current Month,Y58,NHS,RH868,Mardon Neuro-Rehabilitation Centre,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_502,Gynaecology,136,25.7
201912,Current Month,Y58,NHS,RH868,Mardon Neuro-Rehabilitation Centre,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_999,Total,1845,42.7
201912,Current Month,Y58,NHS,RH868,Mardon Neuro-Rehabilitation Centre,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,X01,Other,61,31
201912,Current Month,Y58,NHS,RH8A4,Seaton Community Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_100,General Surgery,204,47.9
201912,Current Month,Y58,NHS,RH8A4,Seaton Community Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_101,Urology,134,39.7
201912,Current Month,Y58,NHS,RH8A4,Seaton Community Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,225,51.6
201912,Current Month,Y58,NHS,RH8A4,Seaton Community Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)",100,40
201912,Current Month,Y58,NHS,RH8A4,Seaton Community Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_130,Ophthalmology,340,33
201912,Current Month,Y58,NHS,RH8A4,Seaton Community Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_140,Oral Surgery,54,34.3
201912,Current Month,Y58,NHS,RH8A4,Seaton Community Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_160,Plastic Surgery,160,34
201912,Current Month,Y58,NHS,RH8A4,Seaton Community Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_301,Gastroenterology,47,9.8
201912,Current Month,Y58,NHS,RH8A4,Seaton Community Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_320,Cardiology,108,52.6
201912,Current Month,Y58,NHS,RH8A4,Seaton Community Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_330,Dermatology,236,29.2
201912,Current Month,Y58,NHS,RH8A4,Seaton Community Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_340,Thoracic Medicine,28,4.9
201912,Current Month,Y58,NHS,RH8A4,Seaton Community Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_502,Gynaecology,136,25.7
201912,Current Month,Y58,NHS,RH8A4,Seaton Community Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_999,Total,1845,42.7
201912,Current Month,Y58,NHS,RH8A4,Seaton Community Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,X01,Other,61,31
201912,Current Month,Y58,NHS,RH8D6,Exeter Community Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_100,General Surgery,204,47.9
201912,Current Month,Y58,NHS,RH8D6,Exeter Community Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_101,Urology,134,39.7
201912,Current Month,Y58,NHS,RH8D6,Exeter Community Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,225,51.6
201912,Current Month,Y58,NHS,RH8D6,Exeter Community Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)",100,40
201912,Current Month,Y58,NHS,RH8D6,Exeter Community Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_130,Ophthalmology,340,33
201912,Current Month,Y58,NHS,RH8D6,Exeter Community Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_140,Oral Surgery,54,34.3
201912,Current Month,Y58,NHS,RH8D6,Exeter Community Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_160,Plastic Surgery,160,34
201912,Current Month,Y58,NHS,RH8D6,Exeter Community Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_301,Gastroenterology,47,9.8
201912,Current Month,Y58,NHS,RH8D6,Exeter Community Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_320,Cardiology,108,52.6
201912,Current Month,Y58,NHS,RH8D6,Exeter Community Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_330,Dermatology,236,29.2
201912,Current Month,Y58,NHS,RH8D6,Exeter Community Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_340,Thoracic Medicine,28,4.9
201912,Current Month,Y58,NHS,RH8D6,Exeter Community Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_502,Gynaecology,136,25.7
201912,Current Month,Y58,NHS,RH8D6,Exeter Community Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,C_999,Total,1845,42.7
201912,Current Month,Y58,NHS,RH8D6,Exeter Community Hospital,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,X01,Other,61,31
201912,Current Month,Y58,NHS,RK901,Mount Gould Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_100,General Surgery,24,52.4
201912,Current Month,Y58,NHS,RK901,Mount Gould Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_101,Urology,154,50.6
201912,Current Month,Y58,NHS,RK901,Mount Gould Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_110,Trauma & Orthopaedics,396,49.9
201912,Current Month,Y58,NHS,RK901,Mount Gould Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_120,"Ear, Nose & Throat (ENT)",146,45.9
201912,Current Month,Y58,NHS,RK901,Mount Gould Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_130,Ophthalmology,292,34.2
201912,Current Month,Y58,NHS,RK901,Mount Gould Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_150,Neurosurgery,84,52.8
201912,Current Month,Y58,NHS,RK901,Mount Gould Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_160,Plastic Surgery,250,23.6
201912,Current Month,Y58,NHS,RK901,Mount Gould Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_170,Cardiothoracic Surgery,71,50.9
201912,Current Month,Y58,NHS,RK901,Mount Gould Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_300,General Medicine,54,1
201912,Current Month,Y58,NHS,RK901,Mount Gould Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_301,Gastroenterology,199,37.1
201912,Current Month,Y58,NHS,RK901,Mount Gould Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_320,Cardiology,70,47.5
201912,Current Month,Y58,NHS,RK901,Mount Gould Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_330,Dermatology,54,27.3
201912,Current Month,Y58,NHS,RK901,Mount Gould Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_400,Neurology,57,15.1
201912,Current Month,Y58,NHS,RK901,Mount Gould Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_502,Gynaecology,148,42.9
201912,Current Month,Y58,NHS,RK901,Mount Gould Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_999,Total,2483,46.3
201912,Current Month,Y58,NHS,RK901,Mount Gould Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,X01,Other,462,44
201912,Current Month,Y58,NHS,RK922,Tavistock Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_100,General Surgery,24,52.4
201912,Current Month,Y58,NHS,RK922,Tavistock Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_101,Urology,154,50.6
201912,Current Month,Y58,NHS,RK922,Tavistock Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_110,Trauma & Orthopaedics,396,49.9
201912,Current Month,Y58,NHS,RK922,Tavistock Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_120,"Ear, Nose & Throat (ENT)",146,45.9
201912,Current Month,Y58,NHS,RK922,Tavistock Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_130,Ophthalmology,292,34.2
201912,Current Month,Y58,NHS,RK922,Tavistock Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_150,Neurosurgery,84,52.8
201912,Current Month,Y58,NHS,RK922,Tavistock Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_160,Plastic Surgery,250,23.6
201912,Current Month,Y58,NHS,RK922,Tavistock Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_170,Cardiothoracic Surgery,71,50.9
201912,Current Month,Y58,NHS,RK922,Tavistock Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_300,General Medicine,54,1
201912,Current Month,Y58,NHS,RK922,Tavistock Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_301,Gastroenterology,199,37.1
201912,Current Month,Y58,NHS,RK922,Tavistock Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_320,Cardiology,70,47.5
201912,Current Month,Y58,NHS,RK922,Tavistock Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_330,Dermatology,54,27.3
201912,Current Month,Y58,NHS,RK922,Tavistock Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_400,Neurology,57,15.1
201912,Current Month,Y58,NHS,RK922,Tavistock Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_502,Gynaecology,148,42.9
201912,Current Month,Y58,NHS,RK922,Tavistock Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_999,Total,2483,46.3
201912,Current Month,Y58,NHS,RK922,Tavistock Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,X01,Other,462,44
201912,Current Month,Y58,NHS,RK935,South Hams Hospital (Kingsbridge Hospital),RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_100,General Surgery,24,52.4
201912,Current Month,Y58,NHS,RK935,South Hams Hospital (Kingsbridge Hospital),RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_101,Urology,154,50.6
201912,Current Month,Y58,NHS,RK935,South Hams Hospital (Kingsbridge Hospital),RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_110,Trauma & Orthopaedics,396,49.9
201912,Current Month,Y58,NHS,RK935,South Hams Hospital (Kingsbridge Hospital),RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_120,"Ear, Nose & Throat (ENT)",146,45.9
201912,Current Month,Y58,NHS,RK935,South Hams Hospital (Kingsbridge Hospital),RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_130,Ophthalmology,292,34.2
201912,Current Month,Y58,NHS,RK935,South Hams Hospital (Kingsbridge Hospital),RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_150,Neurosurgery,84,52.8
201912,Current Month,Y58,NHS,RK935,South Hams Hospital (Kingsbridge Hospital),RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_160,Plastic Surgery,250,23.6
201912,Current Month,Y58,NHS,RK935,South Hams Hospital (Kingsbridge Hospital),RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_170,Cardiothoracic Surgery,71,50.9
201912,Current Month,Y58,NHS,RK935,South Hams Hospital (Kingsbridge Hospital),RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_300,General Medicine,54,1
201912,Current Month,Y58,NHS,RK935,South Hams Hospital (Kingsbridge Hospital),RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_301,Gastroenterology,199,37.1
201912,Current Month,Y58,NHS,RK935,South Hams Hospital (Kingsbridge Hospital),RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_320,Cardiology,70,47.5
201912,Current Month,Y58,NHS,RK935,South Hams Hospital (Kingsbridge Hospital),RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_330,Dermatology,54,27.3
201912,Current Month,Y58,NHS,RK935,South Hams Hospital (Kingsbridge Hospital),RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_400,Neurology,57,15.1
201912,Current Month,Y58,NHS,RK935,South Hams Hospital (Kingsbridge Hospital),RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_502,Gynaecology,148,42.9
201912,Current Month,Y58,NHS,RK935,South Hams Hospital (Kingsbridge Hospital),RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_999,Total,2483,46.3
201912,Current Month,Y58,NHS,RK935,South Hams Hospital (Kingsbridge Hospital),RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,X01,Other,462,44
201912,Current Month,Y58,NHS,RK950,Derriford Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_100,General Surgery,24,52.4
201912,Current Month,Y58,NHS,RK950,Derriford Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_101,Urology,154,50.6
201912,Current Month,Y58,NHS,RK950,Derriford Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_110,Trauma & Orthopaedics,396,49.9
201912,Current Month,Y58,NHS,RK950,Derriford Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_120,"Ear, Nose & Throat (ENT)",146,45.9
201912,Current Month,Y58,NHS,RK950,Derriford Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_130,Ophthalmology,292,34.2
201912,Current Month,Y58,NHS,RK950,Derriford Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_150,Neurosurgery,84,52.8
201912,Current Month,Y58,NHS,RK950,Derriford Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_160,Plastic Surgery,250,23.6
201912,Current Month,Y58,NHS,RK950,Derriford Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_170,Cardiothoracic Surgery,71,50.9
201912,Current Month,Y58,NHS,RK950,Derriford Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_300,General Medicine,54,1
201912,Current Month,Y58,NHS,RK950,Derriford Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_301,Gastroenterology,199,37.1
201912,Current Month,Y58,NHS,RK950,Derriford Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_320,Cardiology,70,47.5
201912,Current Month,Y58,NHS,RK950,Derriford Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_330,Dermatology,54,27.3
201912,Current Month,Y58,NHS,RK950,Derriford Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_400,Neurology,57,15.1
201912,Current Month,Y58,NHS,RK950,Derriford Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_502,Gynaecology,148,42.9
201912,Current Month,Y58,NHS,RK950,Derriford Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,C_999,Total,2483,46.3
201912,Current Month,Y58,NHS,RK950,Derriford Hospital,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,X01,Other,462,44
201912,Current Month,Y58,NHS,RN325,Great Western Hospital,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery,526,24.4
201912,Current Month,Y58,NHS,RN325,Great Western Hospital,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_101,Urology,134,50.7
201912,Current Month,Y58,NHS,RN325,Great Western Hospital,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,213,51.2
201912,Current Month,Y58,NHS,RN325,Great Western Hospital,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)",71,37.5
201912,Current Month,Y58,NHS,RN325,Great Western Hospital,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology,200,26.7
201912,Current Month,Y58,NHS,RN325,Great Western Hospital,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery,77,37.1
201912,Current Month,Y58,NHS,RN325,Great Western Hospital,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology,274,15.7
201912,Current Month,Y58,NHS,RN325,Great Western Hospital,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology,71,20.5
201912,Current Month,Y58,NHS,RN325,Great Western Hospital,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology,109,42.6
201912,Current Month,Y58,NHS,RN325,Great Western Hospital,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,C_999,Total,1693,42.4
201912,Current Month,Y58,NHS,RNZ02,Salisbury District Hospital,RNZ,SALISBURY NHS FOUNDATION TRUST,C_100,General Surgery,22,32.9
